;Compound;UniProt_name;rel_score;platform
1744;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;ESR1_HUMAN;0.9769357142857144;in-house models
1745;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;GCR_HUMAN;0.00033261699999999995;in-house models
1746;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;LOX5_HUMAN;0.558643;in-house models
1747;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;MCR_HUMAN;0.12849756666666667;in-house models
1748;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;MK14_HUMAN;0.0585052;in-house models
1749;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;PGH1_HUMAN;0.45991499999999996;in-house models
1750;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;PTN1_HUMAN;0.243414;in-house models
1751;3',4,5'-trihydroxy-4'-methoxydihydrochalcone;Q6INT1_XENLA;0.327335;in-house models
1752;3-Hydroxyphloretin 2'-xyloglucoside;CP19A_HUMAN;0.7106699999999999;in-house models
1753;3-Hydroxyphloretin 2'-xyloglucoside;DHB4_HUMAN;0.14257894133333335;in-house models
1754;3-Hydroxyphloretin 2'-xyloglucoside;DHI2_HUMAN;0.9005000000000001;in-house models
1755;3-Hydroxyphloretin 2'-xyloglucoside;ESR1_HUMAN;0.9618555555555556;in-house models
1756;3-Hydroxyphloretin 2'-xyloglucoside;PTN1_HUMAN;0.9238;in-house models
1757;3-Hydroxyphloretin 2'-xyloglucoside;Q6INT1_XENLA;0.6684720000000001;in-house models
1758;3-Hydroxyphloridzin;CP19A_HUMAN;0.5759796666666667;in-house models
1759;3-Hydroxyphloridzin;DHB4_HUMAN;0.14274252933333334;in-house models
1760;3-Hydroxyphloridzin;DHI2_HUMAN;0.9435;in-house models
1761;3-Hydroxyphloridzin;ESR1_HUMAN;0.9646738095238095;in-house models
1762;3-Hydroxyphloridzin;PTN1_HUMAN;0.9444;in-house models
1763;3-Hydroxyphloridzin;Q6INT1_XENLA;0.256779;in-house models
1764;3-OH-asebotin;CP19A_HUMAN;0.5371046666666667;in-house models
1765;3-OH-asebotin;CP2D6_HUMAN;0.701813;in-house models
1766;3-OH-asebotin;DHB4_HUMAN;0.09392111013333333;in-house models
1767;3-OH-asebotin;DHI2_HUMAN;0.50742945;in-house models
1768;3-OH-asebotin;ESR1_HUMAN;0.9666555555555556;in-house models
1769;3-OH-asebotin;GCR_HUMAN;0.144760321;in-house models
1770;3-OH-asebotin;LOX5_HUMAN;0.80023;in-house models
1771;3-OH-asebotin;MCR_HUMAN;0.1443324;in-house models
1772;3-OH-asebotin;MK14_HUMAN;0.0216217;in-house models
1773;3-OH-asebotin;PGH1_HUMAN;0.541921;in-house models
1774;3-OH-asebotin;PTN1_HUMAN;0.34397609999999995;in-house models
1775;3-OH-asebotin;Q6INT1_XENLA;0.185514;in-house models
1776;3-OH-phloretin;CP19A_HUMAN;0.481996;in-house models
1777;3-OH-phloretin;DHB4_HUMAN;0.3837844775;in-house models
1778;3-OH-phloretin;DHI2_HUMAN;0.9445;in-house models
1779;3-OH-phloretin;ESR1_HUMAN;0.9461285714285713;in-house models
1780;3-OH-phloretin;PTN1_HUMAN;0.9445999999999999;in-house models
1781;307500-80-7;3BHS1_HUMAN;0.00582005;in-house models
1782;307500-80-7;ACES_HUMAN;0.510238;in-house models
1783;307500-80-7;CP19A_HUMAN;0.715522;in-house models
1784;307500-80-7;CP2D6_HUMAN;0.7236605;in-house models
1785;307500-80-7;DHB2_HUMAN;0.9240555555555555;in-house models
1786;307500-80-7;DHB3_HUMAN;0.942;in-house models
1787;307500-80-7;DHI1_HUMAN;0.19305899999999998;in-house models
1788;307500-80-7;DHI2_HUMAN;0.7358;in-house models
1789;307500-80-7;ESR1_HUMAN;0.9617111111111112;in-house models
1790;307500-80-7;GCR_HUMAN;0.14337353333333333;in-house models
1791;307500-80-7;LOX5_HUMAN;0.3837387;in-house models
1792;307500-80-7;MCR_HUMAN;0.22951349999999998;in-house models
1793;307500-80-7;MK14_HUMAN;0.219928;in-house models
1794;307500-80-7;NR1H2_HUMAN;0.2260949;in-house models
1795;307500-80-7;NR1H4_HUMAN;0.08833144500000001;in-house models
1796;307500-80-7;PGH1_HUMAN;0.734034;in-house models
1797;307500-80-7;PPARG_HUMAN;0.051762489999999994;in-house models
1798;307991-34-0;CP19A_HUMAN;0.606459;in-house models
1799;307991-34-0;DHB4_HUMAN;0.16175231333333331;in-house models
1800;307991-34-0;DHI2_HUMAN;0.8967499999999999;in-house models
1801;307991-34-0;ESR1_HUMAN;0.9529;in-house models
1802;307991-34-0;Q6INT1_XENLA;0.210027;in-house models
1803;31018-48-1;CP19A_HUMAN;0.5888843333333335;in-house models
1804;31018-48-1;DHB4_HUMAN;0.314955787707221;in-house models
1805;31018-48-1;LOX5_HUMAN;0.9115;in-house models
1806;31018-48-1;Q6INT1_XENLA;0.302836;in-house models
1807;3516-95-8;CP2D6_HUMAN;0.25522399999999995;in-house models
1808;3516-95-8;DHB3_HUMAN;0.9535;in-house models
1809;3516-95-8;DHI2_HUMAN;0.7354;in-house models
1810;35241-55-5;CP19A_HUMAN;0.44149399999999994;in-house models
1811;35241-55-5;PGH1_HUMAN;0.12613;in-house models
1812;4'-O-Methyldavidigenin;ACES_HUMAN;0.5053340000000001;in-house models
1813;4'-O-Methyldavidigenin;AK1C3_HUMAN;0.07868760000000001;in-house models
1814;4'-O-Methyldavidigenin;CP19A_HUMAN;0.734773;in-house models
1815;4'-O-Methyldavidigenin;CP2D6_HUMAN;0.6560239999999999;in-house models
1816;4'-O-Methyldavidigenin;DHB2_HUMAN;0.972111111111111;in-house models
1817;4'-O-Methyldavidigenin;DHB3_HUMAN;0.94475;in-house models
1818;4'-O-Methyldavidigenin;DHB4_HUMAN;0.5047828659666668;in-house models
1819;4'-O-Methyldavidigenin;DHI2_HUMAN;0.8179000000000001;in-house models
1820;4'-O-Methyldavidigenin;ESR1_HUMAN;0.9462226190476191;in-house models
1821;4'-O-Methyldavidigenin;GCR_HUMAN;0.00018020599999999998;in-house models
1822;4'-O-Methyldavidigenin;HYES_HUMAN;0.91975;in-house models
1823;4'-O-Methyldavidigenin;LOX5_HUMAN;0.7402449999999999;in-house models
1824;4'-O-Methyldavidigenin;NR1H2_HUMAN;0.00430433;in-house models
1825;4'-O-Methyldavidigenin;PGH1_HUMAN;0.389823;in-house models
1826;4'-O-Methyldavidioside;ACES_HUMAN;0.232725;in-house models
1827;4'-O-Methyldavidioside;CP19A_HUMAN;0.6131716666666667;in-house models
1828;4'-O-Methyldavidioside;CP2D6_HUMAN;0.6845405;in-house models
1829;4'-O-Methyldavidioside;DHB2_HUMAN;0.956;in-house models
1830;4'-O-Methyldavidioside;DHB3_HUMAN;0.891;in-house models
1831;4'-O-Methyldavidioside;DHB4_HUMAN;0.06430025;in-house models
1832;4'-O-Methyldavidioside;DHI2_HUMAN;0.6538343333333334;in-house models
1833;4'-O-Methyldavidioside;ESR1_HUMAN;0.9534380952380953;in-house models
1834;4'-O-Methyldavidioside;GCR_HUMAN;0.140174710604;in-house models
1835;4'-O-Methyldavidioside;LOX5_HUMAN;0.7900784999999999;in-house models
1836;4'-O-Methyldavidioside;MCR_HUMAN;0.025998592410749997;in-house models
1837;4'-O-Methyldavidioside;PGH1_HUMAN;0.7771275;in-house models
1838;4'-O-Methyldavidioside;PPARG_HUMAN;0.0228433;in-house models
1839;4'-O-Methyldavidioside;PTN1_HUMAN;0.280864;in-house models
1840;4'-O-Methyldavidioside;Q6INT1_XENLA;0.288591;in-house models
1841;4-Methoxyphlorizin;CP19A_HUMAN;0.6032953333333334;in-house models
1842;4-Methoxyphlorizin;DHB4_HUMAN;0.35044081;in-house models
1843;4-Methoxyphlorizin;DHI2_HUMAN;0.8955;in-house models
1844;4-Methoxyphlorizin;ESR1_HUMAN;0.9773333333333334;in-house models
1845;4-Methoxyphlorizin;GCR_HUMAN;0.014531299999999999;in-house models
1846;4-Methoxyphlorizin;PGH1_HUMAN;0.261701;in-house models
1847;4-Methoxyphlorizin;PPARG_HUMAN;0.0177651;in-house models
1848;4-Methoxyphlorizin;Q6INT1_XENLA;0.29837199999999997;in-house models
1849;4-O-Methyldavidigenin;3BHS1_HUMAN;0.9359999999999999;in-house models
1850;4-O-Methyldavidigenin;ACES_HUMAN;0.158038;in-house models
1851;4-O-Methyldavidigenin;AK1C3_HUMAN;0.00120563;in-house models
1852;4-O-Methyldavidigenin;CP19A_HUMAN;0.408007;in-house models
1853;4-O-Methyldavidigenin;CP2D6_HUMAN;0.5819485;in-house models
1854;4-O-Methyldavidigenin;DHB2_HUMAN;0.9692222222222222;in-house models
1855;4-O-Methyldavidigenin;DHB3_HUMAN;0.9264999999999999;in-house models
1856;4-O-Methyldavidigenin;DHI2_HUMAN;0.8965;in-house models
1857;4-O-Methyldavidigenin;ESR1_HUMAN;0.9588333333333334;in-house models
1858;4-O-Methyldavidigenin;ESR2_HUMAN;0.9712500000000001;in-house models
1859;4-O-Methyldavidigenin;HYES_HUMAN;0.9244999999999999;in-house models
1860;4-O-Methyldavidigenin;LOX5_HUMAN;0.749551;in-house models
1861;4-O-Methyldavidigenin;NFKB1_HUMAN;0.826058;in-house models
1862;41350-95-2;CP19A_HUMAN;0.583176;in-house models
1863;41350-95-2;CP2D6_HUMAN;0.683182;in-house models
1864;41350-95-2;DHI1_HUMAN;0.181483;in-house models
1865;41350-95-2;DHI2_HUMAN;0.8985;in-house models
1866;41350-95-2;ESR1_HUMAN;0.967;in-house models
1867;41350-95-2;GCR_HUMAN;0.1704666383333333;in-house models
1868;41350-95-2;LOX5_HUMAN;0.841031;in-house models
1869;41350-95-2;MCR_HUMAN;0.2447089;in-house models
1870;41350-95-2;MK14_HUMAN;0.24032709999999996;in-house models
1871;41350-95-2;NFKB1_HUMAN;0.612079;in-house models
1872;41350-95-2;NR1H2_HUMAN;0.27048788;in-house models
1873;41350-95-2;NR1H4_HUMAN;0.27282392;in-house models
1874;41350-95-2;PGH1_HUMAN;0.41645600000000005;in-house models
1875;41350-95-2;PPARG_HUMAN;0.16279000059176665;in-house models
1876;41350-96-3;AK1C3_HUMAN;0.529482;in-house models
1877;41350-96-3;CP19A_HUMAN;0.6936399999999999;in-house models
1878;41350-96-3;CP2D6_HUMAN;0.7868925;in-house models
1879;41350-96-3;DHI1_HUMAN;0.23300700000000002;in-house models
1880;41350-96-3;DHI2_HUMAN;0.89875;in-house models
1881;41350-96-3;ESR1_HUMAN;0.9673333333333335;in-house models
1882;41350-96-3;GCR_HUMAN;0.12358548571428571;in-house models
1883;41350-96-3;LOX5_HUMAN;0.44311104999999995;in-house models
1884;41350-96-3;MCR_HUMAN;0.2828366148;in-house models
1885;41350-96-3;MK14_HUMAN;0.2081695;in-house models
1886;41350-96-3;NR1H2_HUMAN;0.2603312;in-house models
1887;41350-96-3;NR1H4_HUMAN;0.23158527500000003;in-house models
1888;41350-96-3;PGH1_HUMAN;0.804631;in-house models
1889;41350-96-3;PPARG_HUMAN;0.09239774352333334;in-house models
1890;4232-30-8;CP19A_HUMAN;0.6319185;in-house models
1891;4232-30-8;DHI2_HUMAN;0.648304;in-house models
1892;4232-30-8;PGH1_HUMAN;0.12792;in-house models
1893;4311-03-9;CP19A_HUMAN;0.5241645;in-house models
1894;4311-03-9;DHI2_HUMAN;0.0871481;in-house models
1895;486425-53-0;CP19A_HUMAN;0.6764175000000001;in-house models
1896;486425-53-0;CP2D6_HUMAN;0.897635;in-house models
1897;486425-53-0;DHB4_HUMAN;0.49452605;in-house models
1898;486425-53-0;DHI1_HUMAN;0.664876;in-house models
1899;486425-53-0;DHI2_HUMAN;0.5411229999999999;in-house models
1900;486425-53-0;GCR_HUMAN;4.9004350000000005e-06;in-house models
1901;486425-53-0;LOX5_HUMAN;0.32705249999999997;in-house models
1902;486425-53-0;MCR_HUMAN;0.07559757237279999;in-house models
1903;486425-53-0;MK14_HUMAN;0.00308558;in-house models
1904;486425-53-0;NR1H2_HUMAN;0.105374145;in-house models
1905;486425-53-0;NR1H4_HUMAN;0.258703570755;in-house models
1906;486425-53-0;PGH1_HUMAN;0.9239809999999999;in-house models
1907;486425-53-0;PPARG_HUMAN;0.07772559329999999;in-house models
1908;486425-53-0;PTN1_HUMAN;1.59779e-08;in-house models
1909;486425-53-0;Q6INT1_XENLA;0.19504100000000002;in-house models
1910;50773-33-6;CP19A_HUMAN;0.744382;in-house models
1911;50773-33-6;CP2D6_HUMAN;0.8117979999999999;in-house models
1912;50773-33-6;DHI1_HUMAN;0.449769;in-house models
1913;50773-33-6;GCR_HUMAN;0.16763502257684998;in-house models
1914;50773-33-6;LOX5_HUMAN;0.22919299999999998;in-house models
1915;50773-33-6;MCR_HUMAN;0.18957000000000002;in-house models
1916;50773-33-6;MK14_HUMAN;0.0063158649999999995;in-house models
1917;50773-33-6;NR1H2_HUMAN;0.19194029999999998;in-house models
1918;50773-33-6;NR1H4_HUMAN;0.16668366666666665;in-house models
1919;50773-33-6;PGH1_HUMAN;0.860392;in-house models
1920;50773-33-6;PPARG_HUMAN;0.14865651;in-house models
1921;50773-33-6;PTGES_HUMAN;0.48740600000000006;in-house models
1922;51857-10-4 (R);CP19A_HUMAN;0.804099;in-house models
1923;51857-10-4 (R);CP2D6_HUMAN;0.772608;in-house models
1924;51857-10-4 (R);DHI1_HUMAN;0.10366800000000001;in-house models
1925;51857-10-4 (R);DHI2_HUMAN;0.7694;in-house models
1926;51857-10-4 (R);GCR_HUMAN;0.00206617;in-house models
1927;51857-10-4 (R);NR1H2_HUMAN;0.20737445;in-house models
1928;51857-10-4 (R);NR1H4_HUMAN;0.27357066666666663;in-house models
1929;51857-10-4 (R);PGH1_HUMAN;0.8490489999999999;in-house models
1930;51857-10-4 (R);PPARA_HUMAN;0.00170333;in-house models
1931;51857-10-4 (R);PPARG_HUMAN;0.00858786;in-house models
1932;51857-10-4 (S);DHI2_HUMAN;0.839925;in-house models
1933;53596-71-7;CP19A_HUMAN;0.24574200000000002;in-house models
1934;53596-71-7;CP2D6_HUMAN;0.26883;in-house models
1935;53596-71-7;DHB2_HUMAN;0.8014444444444444;in-house models
1936;53596-71-7;DHB3_HUMAN;0.930625;in-house models
1937;53596-71-7;ESR2_HUMAN;0.9720000000000001;in-house models
1938;61463-10-3;ACES_HUMAN;0.266725;in-house models
1939;61463-10-3;CP19A_HUMAN;0.5690095000000001;in-house models
1940;61463-10-3;CP2D6_HUMAN;0.6772325;in-house models
1941;61463-10-3;DHB2_HUMAN;0.7769999999999999;in-house models
1942;61463-10-3;DHB3_HUMAN;0.5811109999999999;in-house models
1943;61463-10-3;DHI2_HUMAN;0.7364;in-house models
1944;61463-10-3;GCR_HUMAN;0.00104136;in-house models
1945;61463-10-3;LOX5_HUMAN;0.307725;in-house models
1946;61463-10-3;MK14_HUMAN;0.11415499999999999;in-house models
1947;61463-10-3;NR1H2_HUMAN;0.18839426666666667;in-house models
1948;61463-10-3;NR1H4_HUMAN;0.04793466666666666;in-house models
1949;61463-10-3;PGH1_HUMAN;0.6234810000000001;in-house models
1950;61463-10-3;PPARG_HUMAN;0.004267660741249999;in-house models
1951;620611-78-1;CP19A_HUMAN;0.6069965;in-house models
1952;620611-78-1;CP2D6_HUMAN;0.416679;in-house models
1953;620611-78-1;DHB3_HUMAN;0.92975;in-house models
1954;620611-78-1;DHB4_HUMAN;0.08779476836666666;in-house models
1955;620611-78-1;DHI2_HUMAN;0.582199;in-house models
1956;620611-78-1;ESR1_HUMAN;0.9481999999999999;in-house models
1957;620611-78-1;HYES_HUMAN;0.9394;in-house models
1958;620611-78-1;MCR_HUMAN;0.13099686;in-house models
1959;620611-78-1;PTN1_HUMAN;0.9338;in-house models
1960;620611-78-1;Q6INT1_XENLA;0.27721599999999996;in-house models
1961;622851-66-5;CP19A_HUMAN;0.8388260000000001;in-house models
1962;622851-66-5;CP2D6_HUMAN;0.890164;in-house models
1963;622851-66-5;DHI1_HUMAN;0.35892399999999997;in-house models
1964;622851-66-5;GCR_HUMAN;0.015162700000000001;in-house models
1965;622851-66-5;LOX5_HUMAN;0.500855;in-house models
1966;622851-66-5;MCR_HUMAN;0.27806292666666665;in-house models
1967;622851-66-5;MK14_HUMAN;0.14076085;in-house models
1968;622851-66-5;NFKB1_HUMAN;0.262752;in-house models
1969;622851-66-5;NR1H2_HUMAN;0.1436596893333333;in-house models
1970;622851-66-5;NR1H4_HUMAN;0.1635625;in-house models
1971;622851-66-5;PGH1_HUMAN;0.777066;in-house models
1972;622851-66-5;PPARG_HUMAN;0.1756916;in-house models
1973;64490-08-0;CP19A_HUMAN;0.48377700000000007;in-house models
1974;64490-08-0;CP2D6_HUMAN;0.338584;in-house models
1975;64490-08-0;DHB2_HUMAN;0.7923333333333332;in-house models
1976;64490-08-0;DHB3_HUMAN;0.9560000000000001;in-house models
1977;64490-08-0;DHB4_HUMAN;0.37522535333333334;in-house models
1978;64490-08-0;DHI2_HUMAN;0.7348;in-house models
1979;64490-08-0;ESR1_HUMAN;0.9370801587301587;in-house models
1980;64490-08-0;HYES_HUMAN;0.9342499999999999;in-house models
1981;64490-08-0;LOX5_HUMAN;0.518953;in-house models
1982;65236-01-3;ACES_HUMAN;0.49986400000000003;in-house models
1983;65236-01-3;AK1C3_HUMAN;0.00293024;in-house models
1984;65236-01-3;CP19A_HUMAN;0.754254;in-house models
1985;65236-01-3;CP2D6_HUMAN;0.636876;in-house models
1986;65236-01-3;DHB3_HUMAN;0.07834429999999999;in-house models
1987;65236-01-3;DHI1_HUMAN;0.512077;in-house models
1988;65236-01-3;DHI2_HUMAN;0.94425;in-house models
1989;65236-01-3;ESR1_HUMAN;0.9653333333333334;in-house models
1990;65236-01-3;GCR_HUMAN;0.12540222800000003;in-house models
1991;65236-01-3;HYES_HUMAN;0.9095000000000001;in-house models
1992;65236-01-3;LOX5_HUMAN;0.49526800000000004;in-house models
1993;65236-01-3;MCR_HUMAN;0.23270858333333333;in-house models
1994;65236-01-3;MK14_HUMAN;0.06802412333333334;in-house models
1995;65236-01-3;NFKB1_HUMAN;0.768263;in-house models
1996;65236-01-3;NR1H2_HUMAN;0.19984371666666667;in-house models
1997;65236-01-3;NR1H4_HUMAN;0.41831675;in-house models
1998;65236-01-3;PGH1_HUMAN;0.9157139999999999;in-house models
1999;65236-01-3;PPARA_HUMAN;5.3295e-07;in-house models
2000;65236-01-3;PPARG_HUMAN;0.17997707708333333;in-house models
2001;65236-01-3;PTGES_HUMAN;0.615653;in-house models
2002;65236-01-3;PTN1_HUMAN;0.9346;in-house models
2003;70155-33-8;ACES_HUMAN;0.820558;in-house models
2004;70155-33-8;CP19A_HUMAN;0.288971;in-house models
2005;70155-33-8;CP2D6_HUMAN;0.289292;in-house models
2006;70155-33-8;PGH1_HUMAN;0.273805;in-house models
2007;72463-72-0;ACES_HUMAN;0.586158;in-house models
2008;72463-72-0;AK1C3_HUMAN;0.734699;in-house models
2009;72463-72-0;CP19A_HUMAN;0.5159729999999999;in-house models
2010;72463-72-0;CP2D6_HUMAN;0.7324915;in-house models
2011;72463-72-0;DHB2_HUMAN;0.9674999999999999;in-house models
2012;72463-72-0;DHB3_HUMAN;0.9197500000000001;in-house models
2013;72463-72-0;DHB4_HUMAN;0.38326136224999996;in-house models
2014;72463-72-0;DHI2_HUMAN;0.840775;in-house models
2015;72463-72-0;ESR1_HUMAN;0.9611252380952383;in-house models
2016;72463-72-0;GCR_HUMAN;9.829299999999999e-05;in-house models
2017;72463-72-0;HYES_HUMAN;0.92125;in-house models
2018;72463-72-0;LOX5_HUMAN;0.885631;in-house models
2019;72463-72-0;MCR_HUMAN;0.08090264750000001;in-house models
2020;72463-72-0;MK14_HUMAN;0.245783;in-house models
2021;72463-72-0;NFKB1_HUMAN;0.8683879999999999;in-house models
2022;72463-72-0;NR1H2_HUMAN;0.00391077;in-house models
2023;72463-72-0;PGH1_HUMAN;0.150362;in-house models
2024;72463-72-0;PTN1_HUMAN;0.9366;in-house models
2025;73519-16-1;CP19A_HUMAN;0.713805;in-house models
2026;73519-16-1;DHB4_HUMAN;0.37063392999999994;in-house models
2027;73519-16-1;LOX5_HUMAN;0.9377857142857143;in-house models
2028;73519-16-1;Q6INT1_XENLA;0.488655;in-house models
2029;75679-58-2;ACES_HUMAN;0.618168;in-house models
2030;75679-58-2;AK1C3_HUMAN;0.262942;in-house models
2031;75679-58-2;CP19A_HUMAN;0.767105;in-house models
2032;75679-58-2;CP2D6_HUMAN;0.608441;in-house models
2033;75679-58-2;DHI2_HUMAN;0.8985;in-house models
2034;75679-58-2;ESR1_HUMAN;0.9663333333333334;in-house models
2035;75679-58-2;GCR_HUMAN;3.07062e-05;in-house models
2036;75679-58-2;HYES_HUMAN;0.91075;in-house models
2037;75679-58-2;LOX5_HUMAN;0.382171;in-house models
2038;75679-58-2;MCR_HUMAN;0.2871606666666667;in-house models
2039;75679-58-2;NFKB1_HUMAN;0.778095;in-house models
2040;75679-58-2;NR1H2_HUMAN;0.027299449999999996;in-house models
2041;75679-58-2;NR1H4_HUMAN;0.0246555;in-house models
2042;75679-58-2;PGH1_HUMAN;0.367707;in-house models
2043;76015-51-5;CP19A_HUMAN;0.7618779999999999;in-house models
2044;76015-51-5;CP2D6_HUMAN;0.4520995;in-house models
2045;76015-51-5;DHB2_HUMAN;0.9518333333333333;in-house models
2046;76015-51-5;DHB3_HUMAN;0.9295;in-house models
2047;76015-51-5;DHB4_HUMAN;0.23144150000744715;in-house models
2048;76015-51-5;DHI1_HUMAN;0.201058;in-house models
2049;76015-51-5;DHI2_HUMAN;0.8264;in-house models
2050;76015-51-5;ESR1_HUMAN;0.9434752380952383;in-house models
2051;76015-51-5;ESR2_HUMAN;0.9401999999999999;in-house models
2052;76015-51-5;MCR_HUMAN;0.0331689;in-house models
2053;76015-51-5;MK14_HUMAN;0.25181;in-house models
2054;76015-51-5;NFKB1_HUMAN;0.288607;in-house models
2055;76015-51-5;NR1H2_HUMAN;1.1256199999999999e-05;in-house models
2056;76015-51-5;PGH1_HUMAN;0.7426515;in-house models
2057;76015-51-5;Q6INT1_XENLA;0.140012;in-house models
2058;76015-53-7;CP19A_HUMAN;0.6863165;in-house models
2059;76015-53-7;DHI1_HUMAN;0.259137;in-house models
2060;76015-53-7;DHI2_HUMAN;0.6107365;in-house models
2061;76015-53-7;LOX5_HUMAN;0.10261300000000001;in-house models
2062;76015-53-7;MCR_HUMAN;0.33307333333333333;in-house models
2063;76015-53-7;NR1H4_HUMAN;0.0667831;in-house models
2064;76015-53-7;PGH1_HUMAN;0.115192;in-house models
2065;77129-43-2;CP19A_HUMAN;0.829744;in-house models
2066;77129-43-2;CP2D6_HUMAN;0.8511200000000001;in-house models
2067;77129-43-2;DHB3_HUMAN;0.90625;in-house models
2068;77129-43-2;DHI2_HUMAN;0.7428;in-house models
2069;77129-43-2;GCR_HUMAN;0.12905;in-house models
2070;77129-43-2;MK14_HUMAN;0.0371246;in-house models
2071;77129-43-2;NR1H4_HUMAN;0.198953;in-house models
2072;77129-43-2;PGH1_HUMAN;0.912551;in-house models
2073;77412-21-6;ACES_HUMAN;0.630406;in-house models
2074;77412-21-6;AK1C3_HUMAN;0.213498;in-house models
2075;77412-21-6;CP19A_HUMAN;0.6020399999999999;in-house models
