compound;platform;prob;UniProt_name
1883337-95-8 (R);SEA;2.04E-32;DPOLL_HUMAN
1883337-95-8 (R);SEA;5.65E-27;DCOR_HUMAN
1883337-95-8 (R);SEA;4.56E-18;LIPP_PIG
1883337-95-8 (R);SEA;1.11E-16;THIO_HUMAN
1883337-95-8 (R);SEA;1.10E-11;PPO2_AGABI
1883337-95-8 (R);SEA;4.72E-06;NANH_CLOPF
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC8_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC6_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC9_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ADA17_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;TYRO_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ITK_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;FCER2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;PDK1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;SYMC_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;MMP2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;MMP8_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;FOLH1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;DHB2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;BRD4_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;BRD2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;BRD3_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;PDPK1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CAN1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC3_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC5_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC7_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDA11_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDAC4_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;HDA10_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;BMP1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;AURKA_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CSF1R_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;KSYK_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;SC5A1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ERR1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ERR2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ACE_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;PDE2A_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;MKNK1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;TRPV1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ACOD_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;GRK5_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;FLT3_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;JAK2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;RET_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CDK2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CDK1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CDK4_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;NAAA_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;DUT_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CNR2_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;MMP13_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;CP26A_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;GP119_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;ERN1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;PDE5A_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;GLR_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;TA2R_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;SGPL1_HUMAN
1883337-95-8 (S);SwissTargetPrediction;0.106165761;PDE6C_HUMAN
1883337-95-8 (S);SEA;1.99E-33;THIOM_HUMAN
1883337-95-8 (S);SEA;2.04E-32;DPOLL_HUMAN
1883337-95-8 (S);SEA;5.65E-27;DCOR_HUMAN
1883337-95-8 (S);SEA;4.56E-18;LIPP_PIG
1883337-95-8 (S);SEA;1.11E-16;THIO_HUMAN
1883337-95-8 (S);SEA;1.10E-11;PPO2_AGABI
1883337-95-8 (S);SEA;4.72E-06;NANH_CLOPF
188438-69-9;SEA;1.60E-37;Q0PJ46_PLAFA
188438-69-9;SEA;6.03E-36;R1AB_CVHSA
188438-69-9;SEA;9.98E-33;S28A3_HUMAN
188438-69-9;SEA;4.61E-31;AK1CL_MOUSE
188438-69-9;SEA;4.61E-31;DDL_HELPH
188438-69-9;SEA;9.39E-31;CP1B1_HUMAN
188438-69-9;SEA;1.28E-30;MDHC_PIG
188438-69-9;SEA;1.28E-30;Q6VVP7_PLAFA
188438-69-9;SEA;2.77E-30;MDR1A_MOUSE
188438-69-9;SEA;1.20E-27;Q965D6_PLAFA
188438-69-9;SEA;2.06E-23;PPAC_HUMAN
188438-69-9;SEA;3.11E-20;Q66HS9_RAT
188438-69-9;SEA;3.56E-20;NANH_CLOPF
188438-69-9;SEA;2.74E-19;ALDR_RAT
188438-69-9;SEA;1.13E-18;Q965D7_PLAFA
188438-69-9;SEA;1.11E-16;MDHM_PIG
188438-69-9;SEA;2.22E-16;LOX5_HUMAN
188438-69-9;SEA;8.88E-16;ARGI1_RAT
188438-69-9;SEA;8.39E-14;SC5A1_RAT
188438-69-9;SEA;9.07E-14;ABCG2_HUMAN
188438-69-9;SEA;3.10E-13;CBR1_HUMAN
188438-69-9;SEA;4.12E-13;LRP6_HUMAN
188438-69-9;SEA;1.97E-12;KCND3_HUMAN
188438-69-9;SEA;1.58E-11;KCNA3_MOUSE
188438-69-9;SEA;2.06E-10;PERL_BOVIN
188438-69-9;SEA;2.71E-10;P2RX1_MOUSE
188438-69-9;SEA;4.09E-10;ITF2_HUMAN
188438-69-9;SEA;4.33E-10;XDH_HUMAN
188438-69-9;SEA;4.81E-10;REST_BORBU
188438-69-9;SEA;5.96E-10;PDIA1_HUMAN
188438-69-9;SEA;6.55E-09;MDR1_HUMAN
188438-69-9;SEA;8.94E-09;MDHC_HUMAN
188438-69-9;SEA;1.62E-08;SC5A2_RAT
188438-69-9;SEA;3.36E-08;CP2C8_HUMAN
188438-69-9;SEA;5.22E-08;Q49PX0_9POXV
188438-69-9;SEA;6.97E-08;Q965D5_PLAFA
188438-69-9;SEA;7.61E-08;DAPK1_HUMAN
188438-69-9;SEA;9.12E-08;ASAH1_HUMAN
188438-69-9;SEA;1.03E-07;MDH_THETH
188438-69-9;SEA;1.03E-07;O96394_LEIAM
188438-69-9;SEA;1.04E-07;NQO1_HUMAN
188438-69-9;SEA;2.22E-07;NOX4_HUMAN
188438-69-9;SEA;3.96E-07;CALM1_HUMAN
188438-69-9;SEA;5.30E-07;EGLN1_RAT
188438-69-9;SEA;6.12E-07;AK1A1_RAT
188438-69-9;SEA;2.01E-06;MRP1_HUMAN
188438-69-9;SEA;2.37E-06;ELAV1_HUMAN
188438-71-3;SEA;6.77E-38;Q0PJ46_PLAFA
188438-71-3;SEA;4.13E-33;S28A3_HUMAN
188438-71-3;SEA;6.30E-31;MDHC_PIG
188438-71-3;SEA;6.30E-31;Q6VVP7_PLAFA
188438-71-3;SEA;1.13E-26;CP1B1_HUMAN
188438-71-3;SEA;2.60E-25;KCNA3_MOUSE
188438-71-3;SEA;1.06E-23;PPAC_HUMAN
188438-71-3;SEA;1.16E-20;ALDR_RAT
188438-71-3;SEA;6.06E-20;ITF2_HUMAN
188438-71-3;SEA;1.11E-16;ABCG2_HUMAN
188438-71-3;SEA;1.11E-16;LOX5_HUMAN
188438-71-3;SEA;1.11E-16;MDHM_PIG
188438-71-3;SEA;1.22E-15;NANH_CLOPF
188438-71-3;SEA;5.88E-14;SC5A1_RAT
188438-71-3;SEA;2.13E-13;CBR1_HUMAN
188438-71-3;SEA;2.69E-13;Q965D6_PLAFA
188438-71-3;SEA;6.56E-13;MDR1A_MOUSE
188438-71-3;SEA;1.38E-12;KCND3_HUMAN
188438-71-3;SEA;2.02E-10;P2RX1_MOUSE
188438-71-3;SEA;3.27E-10;PDIA1_HUMAN
188438-71-3;SEA;3.65E-10;REST_BORBU
188438-71-3;SEA;9.27E-10;IMDH1_HUMAN
188438-71-3;SEA;7.42E-09;MDHC_HUMAN
188438-71-3;SEA;1.31E-08;SC5A2_RAT
188438-71-3;SEA;4.11E-08;Q49PX0_9POXV
188438-71-3;SEA;8.29E-08;NQO1_HUMAN
188438-71-3;SEA;3.21E-07;CALM1_HUMAN
188438-71-3;SEA;4.49E-07;Q965D7_PLAFA
188438-71-3;SEA;4.64E-07;EDNRB_MOUSE
188438-71-3;SEA;5.75E-07;MDR1_HUMAN
188438-71-3;SEA;6.55E-07;EGLN1_RAT
188438-71-3;SEA;8.22E-07;LRP6_HUMAN
188438-71-3;SEA;3.49E-06;EDNRB_HUMAN
188438-71-3;SEA;3.83E-06;R1AB_CVHSA
188438-71-3;SEA;6.69E-06;Q25270_LEIDO
188438-72-4;SEA;2.54E-43;KCNA3_MOUSE
188438-72-4;SEA;1.67E-33;S28A3_HUMAN
188438-72-4;SEA;1.00E-26;CREB1_HUMAN
188438-72-4;SEA;2.94E-25;PPAC_HUMAN
188438-72-4;SEA;1.25E-24;CP1B1_HUMAN
188438-72-4;SEA;2.31E-20;IMDH1_HUMAN
188438-72-4;SEA;3.71E-20;ITF2_HUMAN
188438-72-4;SEA;1.57E-18;ALDR_RAT
188438-72-4;SEA;3.66E-15;NANH_CLOPF
188438-72-4;SEA;1.87E-14;MDR1A_MOUSE
188438-72-4;SEA;4.09E-14;SC5A1_RAT
188438-72-4;SEA;5.74E-13;LOX5_HUMAN
188438-72-4;SEA;1.47E-12;FAAH1_RAT
188438-72-4;SEA;1.76E-11;ABCG2_HUMAN
188438-72-4;SEA;2.75E-10;REST_BORBU
188438-72-4;SEA;7.08E-10;MDR1_HUMAN
188438-72-4;SEA;7.22E-10;PDIA1_HUMAN
188438-72-4;SEA;1.67E-09;P2RX1_MOUSE
188438-72-4;SEA;3.63E-09;NQO1_HUMAN
188438-72-4;SEA;1.06E-08;SC5A2_RAT
188438-72-4;SEA;6.64E-07;Q965D6_PLAFA
188438-72-4;SEA;7.38E-07;CBR1_HUMAN
188438-72-4;SEA;1.60E-06;ERAP1_HUMAN
188438-72-4;SEA;2.50E-06;A0A0C7ACN7_PSEAI
188438-72-4;SEA;3.03E-06;EGFR_MOUSE
188438-72-4;SEA;5.40E-06;PTPRS_HUMAN
188438-72-4;SEA;5.74E-06;Q25270_LEIDO
188438-72-4;SEA;7.50E-06;IMDH2_HUMAN
188438-73-5;SEA;1.07E-20;CP1B1_HUMAN
188438-73-5;SEA;3.62E-17;ABCG2_HUMAN
188438-73-5;SEA;2.22E-16;LOX5_HUMAN
188438-73-5;SEA;1.68E-13;EDNRB_MOUSE
188438-73-5;SEA;4.95E-13;ALDR_RAT
188438-73-5;SEA;5.66E-12;ELAV1_HUMAN
188438-73-5;SEA;1.94E-10;ITF2_HUMAN
188438-73-5;SEA;9.64E-10;P2RX1_MOUSE
188438-73-5;SEA;3.78E-09;EDNRA_MOUSE
188438-73-5;SEA;1.91E-08;Q49PX0_9POXV
188438-73-5;SEA;2.27E-08;EDNRB_HUMAN
188438-73-5;SEA;8.78E-08;LOX15_RAT
188438-73-5;SEA;1.68E-07;ASAH1_HUMAN
188438-73-5;SEA;1.83E-07;NQO1_HUMAN
188438-73-5;SEA;2.54E-07;MDR1A_MOUSE
188438-73-5;SEA;8.44E-07;EGLN1_RAT
188438-73-5;SEA;8.85E-07;Q965D6_PLAFA
188438-73-5;SEA;1.03E-06;LRP6_HUMAN
188438-73-5;SEA;2.13E-06;Q43570_TOBAC
188438-73-5;SEA;3.32E-06;MDR1_HUMAN
188438-74-6;SEA;7.78E-32;ELAV1_HUMAN
188438-74-6;SEA;8.00E-24;CP1B1_HUMAN
188438-74-6;SEA;1.72E-19;ITF2_HUMAN
188438-74-6;SEA;1.72E-18;ABCG2_HUMAN
188438-74-6;SEA;4.42E-18;FAAH1_RAT
188438-74-6;SEA;6.27E-14;LOX5_HUMAN
188438-74-6;SEA;1.59E-13;KCNA3_MOUSE
188438-74-6;SEA;1.68E-13;EDNRB_HUMAN
188438-74-6;SEA;3.25E-11;ALDR_RAT
188438-74-6;SEA;1.07E-10;LPAR1_HUMAN
188438-74-6;SEA;6.72E-10;P2RX1_MOUSE
188438-74-6;SEA;2.35E-09;MDR1_HUMAN
188438-74-6;SEA;1.02E-08;MTR1B_HUMAN
188438-74-6;SEA;1.07E-08;FFAR1_HUMAN
188438-74-6;SEA;1.29E-08;EDNRA_RAT
188438-74-6;SEA;1.40E-08;EST1_HUMAN
188438-74-6;SEA;1.57E-08;MTR1A_HUMAN
188438-74-6;SEA;1.98E-08;IF4H_HUMAN
188438-74-6;SEA;2.53E-08;ASAH1_HUMAN
188438-74-6;SEA;2.97E-08;SENP1_HUMAN
188438-74-6;SEA;4.07E-08;FFAR1_RAT
188438-74-6;SEA;4.11E-08;Q49PX0_9POXV
188438-74-6;SEA;4.13E-08;LOX15_RAT
188438-74-6;SEA;1.28E-07;PPAC_HUMAN
188438-74-6;SEA;2.18E-07;NQO1_HUMAN
188438-74-6;SEA;3.65E-07;MRP1_HUMAN
188438-74-6;SEA;4.64E-07;EDNRB_MOUSE
188438-74-6;SEA;6.82E-07;EGLN1_RAT
188438-74-6;SEA;1.14E-06;ADRB1_MOUSE
188438-74-6;SEA;3.60E-06;Q43570_TOBAC
1885097-49-3;SEA;3.55E-81;FIMH_ECOLI
1885097-49-3;SEA;1.51E-54;S28A3_HUMAN
1885097-49-3;SEA;2.31E-54;LEG9_HUMAN
1885097-49-3;SEA;7.03E-52;G6PD_YEAST
1885097-49-3;SEA;2.92E-41;B4GT1_BOVIN
1885097-49-3;SEA;6.73E-38;LEG3_HUMAN
1885097-49-3;SEA;4.13E-33;FAS_CHICK
1885097-49-3;SEA;5.10E-32;FUT4_HUMAN
1885097-49-3;SEA;5.10E-32;Q8I2S7_PLAF7
1885097-49-3;SEA;2.95E-30;TYRO_HUMAN
1885097-49-3;SEA;4.58E-30;SC5A2_HUMAN
1885097-49-3;SEA;1.68E-27;6PGD_HUMAN
1885097-49-3;SEA;3.06E-27;ERG1_RAT
1885097-49-3;SEA;4.75E-26;Q965D6_PLAFA
1885097-49-3;SEA;6.51E-26;LEG1_HUMAN
1885097-49-3;SEA;8.77E-25;Q965D7_PLAFA
1885097-49-3;SEA;8.70E-24;SC5A2_RAT
1885097-49-3;SEA;1.26E-22;SC5A1_RAT
1885097-49-3;SEA;4.98E-22;LEG7_HUMAN
1885097-49-3;SEA;5.43E-21;IL2_HUMAN
1885097-49-3;SEA;7.57E-21;SIAT6_HUMAN
1885097-49-3;SEA;8.63E-21;SC5A1_HUMAN
1885097-49-3;SEA;4.48E-19;FGF1_HUMAN
1885097-49-3;SEA;7.98E-18;Q1R2J4_ECOUT
1885097-49-3;SEA;1.78E-17;SC5A4_HUMAN
1885097-49-3;SEA;2.03E-17;AMY1_HUMAN
1885097-49-3;SEA;4.24E-17;KPCL_HUMAN
1885097-49-3;SEA;1.11E-16;FGF2_HUMAN
1885097-49-3;SEA;1.03E-13;B4EH87_BURCJ
1885097-49-3;SEA;1.98E-13;PAI1_HUMAN
1885097-49-3;SEA;1.75E-12;VEGFA_HUMAN
1885097-49-3;SEA;3.14E-12;LYAM3_HUMAN
1885097-49-3;SEA;4.02E-12;IL5_MOUSE
1885097-49-3;SEA;4.54E-12;PARG_RAT
1885097-49-3;SEA;5.99E-12;FUT7_HUMAN
1885097-49-3;SEA;1.37E-11;RASH_HUMAN
1885097-49-3;SEA;1.66E-11;KPCG_HUMAN
1885097-49-3;SEA;2.29E-11;Q53I59_TRYCR
1885097-49-3;SEA;1.76E-10;KPCE_HUMAN
1885097-49-3;SEA;7.14E-10;AL1A2_HUMAN
1885097-49-3;SEA;7.14E-10;AL1B1_HUMAN
1885097-49-3;SEA;8.84E-10;MTSI_SPISQ
1885097-49-3;SEA;1.51E-09;LYAM1_HUMAN
1885097-49-3;SEA;2.65E-08;KPCB_HUMAN
1885097-49-3;SEA;3.67E-08;FFAR4_HUMAN
1885097-49-3;SEA;4.30E-08;O96394_LEIAM
1885097-49-3;SEA;6.26E-08;TYDP1_HUMAN
1885097-49-3;SEA;7.09E-08;KPCA_HUMAN
1885097-49-3;SEA;9.22E-08;Q965D5_PLAFA
1885097-49-3;SEA;1.66E-07;FFAR1_HUMAN
1885097-49-3;SEA;3.34E-07;PDIA1_HUMAN
1885097-49-3;SEA;4.88E-07;TNNC1_HUMAN
1885097-49-3;SEA;4.88E-07;TNNI3_HUMAN
1885097-49-3;SEA;4.88E-07;TNNT2_HUMAN
1885097-49-3;SEA;6.25E-07;ERAP1_HUMAN
1885097-49-3;SEA;7.02E-07;KPCD_HUMAN
1885097-49-3;SEA;1.72E-06;PYGM_RABIT
1885097-49-3;SEA;2.11E-06;IL6_HUMAN
1885097-49-3;SEA;3.14E-06;HPSE_HUMAN
1885097-49-3;SEA;6.77E-06;PPO2_AGABI
1885097-49-3;SEA;6.80E-06;A0A0C7ACN7_PSEAI
1885097-49-3;SEA;8.14E-06;SSR5_HUMAN
192222-56-3;SEA;2.80E-30;MGRA_STAAU
192222-56-3;SEA;3.59E-26;LAT1_HUMAN
192222-56-3;SEA;5.84E-21;KCNB1_HUMAN
192222-56-3;SEA;1.29E-20;KCNA3_MOUSE
192222-56-3;SEA;2.20E-18;P2RX1_MOUSE
192222-56-3;SEA;1.15E-17;A0A0C7ACN7_PSEAI
192222-56-3;SEA;5.55E-16;IBP5_HUMAN
192222-56-3;SEA;6.66E-16;PA24A_HUMAN
192222-56-3;SEA;6.65E-14;FFAR4_HUMAN
192222-56-3;SEA;4.00E-13;ADRB1_MOUSE
192222-56-3;SEA;5.34E-13;PGH1_RAT
192222-56-3;SEA;2.63E-12;Q3I4V7_CRYNV
192222-56-3;SEA;2.63E-12;FFAR1_HUMAN
192222-56-3;SEA;3.00E-11;AK1C4_HUMAN
192222-56-3;SEA;3.41E-10;GBRA3_RAT
192222-56-3;SEA;7.27E-10;ENPL_CANLF
192222-56-3;SEA;1.03E-09;LDHB_HUMAN
192222-56-3;SEA;2.78E-09;LOX5_RAT
192222-56-3;SEA;3.00E-09;PGH2_RAT
192222-56-3;SEA;3.72E-09;MTR1A_HUMAN
192222-56-3;SEA;1.54E-08;B2LA1_HUMAN
192222-56-3;SEA;1.78E-08;Q7ZJM1_9HIV1
192222-56-3;SEA;2.74E-08;COMT_RAT
192222-56-3;SEA;4.54E-08;Q49PX0_9POXV
192222-56-3;SEA;1.47E-07;MTR1B_HUMAN
192222-56-3;SEA;1.88E-07;MDR1_HUMAN
192222-56-3;SEA;4.31E-07;LPAR1_HUMAN
192222-56-3;SEA;4.51E-07;UPP1_MOUSE
192222-56-3;SEA;5.22E-07;CP26B_HUMAN
192222-56-3;SEA;8.85E-07;THA_HUMAN
192222-56-3;SEA;1.92E-06;GBRA2_RAT
192222-56-3;SEA;1.95E-06;P96878_MYCTU
192222-56-3;SEA;2.38E-06;TTHY_HUMAN
192222-56-3;SEA;2.85E-06;ERCC1_HUMAN
192222-56-3;SEA;2.85E-06;XPF_HUMAN
192222-56-3;SEA;4.60E-06;THB_RAT
192222-56-3;SEA;5.28E-06;GBRB3_RAT
192222-56-3;SEA;6.33E-06;GBRA5_RAT
192222-56-3;SEA;6.49E-06;PA2GA_HUMAN
192222-59-6;SEA;2.80E-30;MGRA_STAAU
192222-59-6;SEA;3.59E-26;LAT1_HUMAN
192222-59-6;SEA;5.84E-21;KCNB1_HUMAN
192222-59-6;SEA;1.29E-20;KCNA3_MOUSE
192222-59-6;SEA;2.20E-18;P2RX1_MOUSE
192222-59-6;SEA;1.15E-17;A0A0C7ACN7_PSEAI
192222-59-6;SEA;5.55E-16;IBP5_HUMAN
192222-59-6;SEA;6.66E-16;PA24A_HUMAN
192222-59-6;SEA;6.65E-14;FFAR4_HUMAN
192222-59-6;SEA;4.00E-13;ADRB1_MOUSE
192222-59-6;SEA;5.34E-13;PGH1_RAT
192222-59-6;SEA;2.63E-12;Q3I4V7_CRYNV
192222-59-6;SEA;2.63E-12;FFAR1_HUMAN
192222-59-6;SEA;3.00E-11;AK1C4_HUMAN
192222-59-6;SEA;3.41E-10;GBRA3_RAT
192222-59-6;SEA;7.27E-10;ENPL_CANLF
192222-59-6;SEA;1.03E-09;LDHB_HUMAN
192222-59-6;SEA;2.78E-09;LOX5_RAT
192222-59-6;SEA;3.00E-09;PGH2_RAT
192222-59-6;SEA;3.72E-09;MTR1A_HUMAN
192222-59-6;SEA;1.54E-08;B2LA1_HUMAN
192222-59-6;SEA;1.78E-08;Q7ZJM1_9HIV1
192222-59-6;SEA;2.74E-08;COMT_RAT
192222-59-6;SEA;4.54E-08;Q49PX0_9POXV
192222-59-6;SEA;1.47E-07;MTR1B_HUMAN
192222-59-6;SEA;1.88E-07;MDR1_HUMAN
192222-59-6;SEA;4.31E-07;LPAR1_HUMAN
192222-59-6;SEA;4.51E-07;UPP1_MOUSE
192222-59-6;SEA;5.22E-07;CP26B_HUMAN
192222-59-6;SEA;8.85E-07;THA_HUMAN
192222-59-6;SEA;1.92E-06;GBRA2_RAT
192222-59-6;SEA;1.95E-06;P96878_MYCTU
192222-59-6;SEA;2.38E-06;TTHY_HUMAN
192222-59-6;SEA;2.85E-06;ERCC1_HUMAN
192222-59-6;SEA;2.85E-06;XPF_HUMAN
192222-59-6;SEA;4.60E-06;THB_RAT
192222-59-6;SEA;5.28E-06;GBRB3_RAT
192222-59-6;SEA;6.33E-06;GBRA5_RAT
192222-59-6;SEA;6.49E-06;PA2GA_HUMAN
19253-17-9;SwissTargetPrediction;error message;no targets predicted
19253-17-9;SEA;5.71E-79;S28A3_HUMAN
19253-17-9;SEA;1.99E-46;SC5A1_RAT
19253-17-9;SEA;9.45E-45;TYRO_HUMAN
19253-17-9;SEA;3.30E-41;SC5A2_RAT
19253-17-9;SEA;5.62E-36;PDIA1_HUMAN
19253-17-9;SEA;5.10E-32;FAS_CHICK
19253-17-9;SEA;4.19E-28;SC5A2_HUMAN
19253-17-9;SEA;7.08E-27;O96394_LEIAM
19253-17-9;SEA;1.11E-24;SC5A1_HUMAN
19253-17-9;SEA;2.08E-19;FIMH_ECOLI
19253-17-9;SEA;3.89E-17;SC5A4_HUMAN
19253-17-9;SEA;1.11E-16;Q1R2J4_ECOUT
19253-17-9;SEA;1.22E-15;SYYC_HUMAN
19253-17-9;SEA;7.22E-15;IL2_HUMAN
19253-17-9;SEA;7.88E-15;PPO2_AGABI
19253-17-9;SEA;9.49E-13;AK1BA_HUMAN
19253-17-9;SEA;2.77E-11;IL5_MOUSE
19253-17-9;SEA;4.65E-10;NMUR2_HUMAN
19253-17-9;SEA;3.79E-09;AL1A2_HUMAN
19253-17-9;SEA;3.79E-09;AL1B1_HUMAN
19253-17-9;SEA;4.38E-07;ERAP1_HUMAN
19253-17-9;SEA;9.71E-07;TYDP1_HUMAN
19253-17-9;SEA;1.27E-06;ALDR_RAT
19253-17-9;SEA;6.92E-06;FUCO_BOVIN
19445-31-9 (R);SwissTargetPrediction;0.126928724;CATB_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MET_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;AKT1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;SRC_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;VGFR2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;FGFR1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PGH2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CNR1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CNR2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;ESR2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;NR1H4_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;GSK3B_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;ESR1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;KIT_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PTN1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CATL1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;ALDR_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;LT4R1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CP1B1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CAH12_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;T2R31_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;GRM2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CXCR1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;AA1R_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;AA3R_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;KSYK_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PIM2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;SIR2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MMP13_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PPBT_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;HXK4_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;WEE1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MK03_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;GSTP1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MK01_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;FAK2_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;CP19A_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PP1A_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;SGK1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MYLK_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;LIMK1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;NAC1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;MRCKA_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;ACK1_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;DMPK_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PK3CD_HUMAN
19445-31-9 (R);SwissTargetPrediction;0.118883307;PK3CB_HUMAN
